index,smiles,canonical_smiles,fold
11641,c1cnc([nH]1)C(=O)CO,O=C(CO)c1ncc[nH]1,1
11642,COC12CC3OC1C2O3,COC12CC3OC1C2O3,3
11643,CC1CC(=O)C(C)=C1C,CC1=C(C)C(C)CC1=O,1
11644,OCC12CCC(O1)C2=O,O=C1C2CCC1(CO)O2,2
11645,OC1COC1C1(O)CC1,OC1COC1C1(O)CC1,2
11646,OC12C3C4C5C1C(C23)N45,OC12C3C4C5C1C2C3N45,4
11647,COC12CN3CC1CC23,COC12CN3CC1CC32,1
11648,CC1C2CC11OCC1O2,CC1C2CC13OCC3O2,2
11649,O=CC1CN2C3CC1C23,O=CC1CN2C3CC1C32,4
11650,OC1COCCC1=O,O=C1CCOCC1O,4
11651,CC1CNC2=C1C=NO2,CC1CNc2oncc21,1
11652,OC1=C(F)C(=N)C=CN1,N=c1cc[nH]c(O)c1F,1
11653,C1CC23OCCC2C3O1,C1CC23OCCC2C3O1,3
11654,C#CC12CC3C4C(C13)N24,C#CC12CC3C4C(C31)N42,0
11655,CC1(CN1)C1CC1C#N,CC1(C2CC2C#N)CN1,0
11656,OC1(C#N)C2C3NC3C12,N#CC1(O)C2C3NC3C21,1
11657,NC1=NCC2OC12,NC1=NCC2OC12,2
11658,CN1C(C=O)C2CC12C,CN1C(C=O)C2CC21C,1
11659,c1(c(=O)onc(n1)N)F,Nc1noc(=O)c(F)n1,4
11660,CC1C2OC3CN1C23,CC1C2OC3CN1C32,1
11661,CC#CCC1NC1C,CC#CCC1NC1C,1
11662,CN1C(=N)C2OC2C1=N,CN1C(=N)C2OC2C1=N,4
11663,CC12CCC(CC1O)O2,CC12CCC(CC1O)O2,1
11664,CC1C=CCC1(C)C,CC1C=CCC1(C)C,3
11665,CC1C2CC1(C)C1CC21,CC1C2CC1(C)C1CC21,4
11666,CC(=O)c1c(c[nH]n1)N,CC(=O)c1n[nH]cc1N,2
11667,C#CCC1CCCCO1,C#CCC1CCCCO1,3
11668,CCCC#CC,CC#CCCC,0
11669,c1c(nn(n1)CC#N)O,N#CCn1ncc(O)n1,2
11670,C1C2COC3CC=CC123,C1=CC23CC2COC3C1,2
11671,OC1C2C3CC3C12C#C,C#CC12C(O)C1C1CC12,1
11672,CCOC1C2C3NC3C12,CCOC1C2C3NC3C12,0
11673,CC(C)C1CNC(=O)N1,CC(C)C1CNC(=O)N1,1
11674,O=CC1NC1C#C,C#CC1NC1C=O,4
11675,CCOCC(C)C(N)=O,CCOCC(C)C(N)=O,1
11676,CC1=CNC(=O)C1(C)O,CC1=CNC(=O)C1(C)O,4
11677,CC(O)C1=CCC(C)C1,CC1CC=C(C(C)O)C1,0
11678,C#CC1C=CC2CN1C2,C#CC1C=CC2CN1C2,0
11679,NC1(CNCC=C1)C#N,N#CC1(N)C=CCNC1,4
11680,c1c(nco1)C(=O)N,NC(=O)c1cocn1,0
11681,CC12NC3=NCC1(N)C23,CC12NC3=NCC1(N)C32,0
11682,CC12CCC(COC1)O2,CC12CCC(COC1)O2,4
11683,c1nc(=O)ncnn1,O=c1ncnncn1,0
11684,CCC(O)C#CCC#C,C#CCC#CC(O)CC,1
11685,N=C1OCC11CCCO1,N=C1OCC12CCCO2,2
11686,COC1COCCC=C1,COC1C=CCCOC1,1
11687,O=CC12CC3C1CN23,O=CC12CC3C1CN32,2
11688,COC12CC1(C)CC2O,COC12CC1(C)CC2O,1
11689,CCC1OC(C)CC1O,CCC1OC(C)CC1O,3
11690,CCN1CC1(CC)C#C,C#CC1(CC)CN1CC,1
11691,N#CCC1COCC=C1,N#CCC1C=CCOC1,0
11692,N=C1CN=C2CC=CN12,N=C1CN=C2CC=CN12,1
11693,C1OC2COCCCC12,C1COCC2OCC2C1,0
11694,COCC1NC1C,COCC1NC1C,0
11695,CC(=O)C(O)C1(C)CO1,CC(=O)C(O)C1(C)CO1,3
11696,C#CC1C2C3C2N2C3C12,C#CC1C2C3C2N2C1C32,2
11697,C#CC1CC11CCOC1,C#CC1CC12CCOC2,1
11698,CCC12CC(C)(C1)C2=O,CCC12CC(C)(C1)C2=O,1
11699,[NH3+]C(CC([O-])=O)C1CO1,[NH3+]C(CC(=O)[O-])C1CO1,3
11700,c1c(c(ncn1)CO)F,OCc1ncncc1F,2
11701,c1c(c[nH]c1CO)C#N,N#Cc1c[nH]c(CO)c1,0
11702,C1C2C3CC4C1C2CC34,C1C2C3CC4C1C2CC34,4
11703,CC1CCOC1(C)CO,CC1CCOC1(C)CO,0
11704,Cc1cnc(=O)oc1,Cc1cnc(=O)oc1,3
11705,C1C2CC3OC4C(C12)C34,C1C2CC2C2C3OC1C32,4
11706,CCOC(=O)NCC#N,CCOC(=O)NCC#N,3
11707,CCC(=O)c1ccn[nH]1,CCC(=O)c1ccn[nH]1,3
11708,CCC1(CC1)CC,CCC1(CC)CC1,2
11709,C1CC1N1CC1C1CN1,C1NC1C1CN1C1CC1,0
11710,C(C#N)C(C=O)C=O,N#CCC(C=O)C=O,0
11711,O=C1C2CC(C2)C1C#N,N#CC1C(=O)C2CC1C2,0
11712,OC1C2CCC(=O)CC12,O=C1CCC2C(O)C2C1,1
11713,CCC12CC(C1)CC=C2,CCC12C=CCC(C1)C2,2
11714,O=CC(C#N)C#CC#C,C#CC#CC(C#N)C=O,2
11715,CC1C(CC11CO1)C=O,CC1C(C=O)CC12CO2,0
11716,c1c(c(c(o1)N)O)N,Nc1coc(N)c1O,3
11717,OC1C2C3N2C1C31CC1,OC1C2C3N2C1C31CC1,2
11718,CC(O)(CCC#C)C#C,C#CCCC(C)(O)C#C,0
11719,N=C1N=COC(=N1)C#C,C#Cc1nc(=N)nco1,4
11720,O=C1OCC1C#CC#N,N#CC#CC1COC1=O,3
11721,CC1NC1(CO)CO,CC1NC1(CO)CO,4
11722,CCNC1=CC(=O)CC1,CCNC1=CC(=O)CC1,0
11723,C1CC(C1)C2CC2,C1CC(C2CC2)C1,1
11724,COC=NCC(=N)OC,COC=NCC(=N)OC,0
11725,CC#CC1N=COC1C,CC#CC1N=COC1C,1
11726,N#CCCC12CN(C1)C2,N#CCCC12CN(C1)C2,2
11727,CC(C)(C)C#CCC#C,C#CCC#CC(C)(C)C,0
11728,c1c(nc[nH]1)CCC=O,O=CCCc1c[nH]cn1,2
11729,Cn1c(ccn1)NC=O,Cn1nccc1NC=O,2
11730,CCC1(C)CN1C1CC1,CCC1(C)CN1C1CC1,1
11731,CC(O)C1C(O)C1(C)O,CC(O)C1C(O)C1(C)O,1
11732,CC1CN(C=O)C(=O)O1,CC1CN(C=O)C(=O)O1,3
11733,NC1=CC(=N)ON=N1,N=c1cc(N)nno1,0
11734,c1c(non1)COC=O,O=COCc1cnon1,3
11735,C1CC2C3OC3C=CC12,C1=CC2OC2C2CCC12,2
11736,C#CCNc1cnon1,C#CCNc1cnon1,4
11737,CC12CC(C1)CC2=NO,CC12CC(CC1=NO)C2,2
11738,CC1C2CC3C1C2C3=O,CC1C2CC3C(=O)C2C31,2
11739,CC(O)C(=O)C=O,CC(O)C(=O)C=O,3
11740,c1ccc(cc1)N,Nc1ccccc1,0
11741,N=C1CC2CN2C(=O)O1,N=C1CC2CN2C(=O)O1,0
11742,CC1C(C)C1(O)CC#C,C#CCC1(O)C(C)C1C,3
11743,CN1C(=N)COCC1=N,CN1C(=N)COCC1=N,1
11744,CC(=O)c1c(cn[nH]1)N,CC(=O)c1[nH]ncc1N,1
11745,[NH3+]CC1=CC(=O)C=N[N-]1,[NH3+]Cc1cc(=O)cn[n-]1,4
11746,CC1CC2(CC2)C2CN12,CC1CC2(CC2)C2CN12,2
11747,CCC(=O)C1CCCO1,CCC(=O)C1CCCO1,0
11748,CC1(C)C(C#C)C1C#C,C#CC1C(C#C)C1(C)C,0
11749,OCC1NC(C#C)C1=O,C#CC1NC(CO)C1=O,4
11750,O=C1CC=CC2CC1C2,O=C1CC=CC2CC1C2,2
11751,CC1OC(CO)C1C#N,CC1OC(CO)C1C#N,4
11752,CC12CN3C(CC1)C23,CC12CCC3C1N3C2,2
11753,CC12OCC=CC1C2O,CC12OCC=CC1C2O,1
11754,CCC12COC1CO2,CCC12COC1CO2,3
11755,CC1CC2CC(C2)C1O,CC1CC2CC(C2)C1O,0
11756,C#CC1(CC1)NC(=O)N,C#CC1(NC(N)=O)CC1,0
11757,COC1CNC(=N)C1=O,COC1CNC(=N)C1=O,1
11758,OC1C2C3N2C1C31CO1,OC1C2C3N2C1C31CO1,4
11759,C1C=CCC(=O)NC=C1,O=C1CC=CCC=CN1,2
11760,CC1CC2(CO2)C1C=O,CC1CC2(CO2)C1C=O,2
11761,COCCC#C,C#CCCOC,4
11762,N=C1CCC2CC(=O)N12,N=C1CCC2CC(=O)N12,2
11763,c1c2c(on1)CC=C2,C1=Cc2cnoc2C1,3
11764,FC(F)(F)C1CCCN1,FC(F)(F)C1CCCN1,4
11765,Cc1c(non1)CO,Cc1nonc1CO,3
11766,OC1(CCC2OC12)C#N,N#CC1(O)CCC2OC21,3
11767,CCN=C1NC=NC1C,CCN=C1NC=NC1C,4
11768,CN(C=N)C(=O)C1CN1,CN(C=N)C(=O)C1CN1,0
11769,C1OC2=NCC3C1N23,C1N=C2OCC3C1N23,0
11770,OC1C2OC2COC1=O,O=C1OCC2OC2C1O,0
11771,CC(C)C(O)C(N)=O,CC(C)C(O)C(N)=O,0
11772,C1NC23COC2=NCC13,C1N=C2OCC23NCC13,0
11773,OCC(C=O)C1CCC1,O=CC(CO)C1CCC1,2
11774,CC1CC2OC12,CC1CC2OC12,2
11775,CN(CC#N)CC1CN1,CN(CC#N)CC1CN1,0
11776,COC1OC2C3CC1C23,COC1OC2C3CC1C32,1
11777,CCCC1(CC1)CO,CCCC1(CO)CC1,3
11778,OCCC(O)CCC=O,O=CCCC(O)CCO,0
11779,N#CC1CC=CCC=C1,N#CC1C=CCC=CC1,4
11780,OCC1C2C3C2C1C3O,OCC1C2C(O)C3C1C23,0
11781,COC(=O)CNC=O,COC(=O)CNC=O,1
11782,c1c[nH]c(c1CCO)O,OCCc1cc[nH]c1O,3
11783,CC1C(C=CC1=O)C#N,CC1C(=O)C=CC1C#N,0
11784,C1CC(=O)C(=O)C=C1N,NC1=CC(=O)C(=O)CC1,2
11785,C1CC1N1CC2(CN2)C1,C1CC1N1CC2(CN2)C1,2
11786,Cn1c2c(nc[nH]2)nn1,Cn1nnc2nc[nH]c21,3
11787,CC12C3CCN(C13)C2=O,CC12C(=O)N3CCC1C32,3
11788,NC(=O)C(O)CN1CC1,NC(=O)C(O)CN1CC1,0
11789,CC1CC(O)C(C)O1,CC1CC(O)C(C)O1,2
11790,COC1C(C#N)C1(C)N,COC1C(C#N)C1(C)N,4
11791,C1CN1C(=O)NCC=O,O=CCNC(=O)N1CC1,1
11792,COCCN1CC1CO,COCCN1CC1CO,1
11793,CC1OCC11CCC1=O,CC1OCC12CCC2=O,4
11794,c1c(n[nH]n1)CNC=O,O=CNCc1cn[nH]n1,3
11795,OC1CC(CC#N)C1,N#CCC1CC(O)C1,3
11796,CN1C2C3C1C2C31CO1,CN1C2C3C1C2C31CO1,3
11797,C1CC1n2nc(nn2)O,Oc1nnn(C2CC2)n1,4
11798,CN1C2C=CC(CO)C12,CN1C2C=CC(CO)C21,0
11799,Cc1cc(n(c1)C)C,Cc1cc(C)n(C)c1,2
11800,C1CC(C1)C(=O)NC=O,O=CNC(=O)C1CCC1,3
11801,CCCc1cc(c[nH]1)C,CCCc1cc(C)c[nH]1,3
11802,CC1CC=CCC=C1C,CC1=CCC=CCC1C,3
11803,OC1CCC2CCC2C1,OC1CCC2CCC2C1,0
11804,NCC1(COC1=O)C#N,N#CC1(CN)COC1=O,1
11805,O=C1NC2CC1(C2)C#C,C#CC12CC(C1)NC2=O,4
11806,COC12C3CC1C(=O)C23,COC12C3CC1C2C3=O,4
11807,C(CC1CCO1)C1CO1,C1CC(CCC2CO2)O1,0
11808,C#CC12CN1CCC=C2,C#CC12C=CCCN1C2,2
11809,N=C1OC=CC=N1,N=c1nccco1,2
11810,C#CC1C2CC3(CO3)C12,C#CC1C2CC3(CO3)C12,0
11811,CCC1(OCC=C1)C=O,CCC1(C=O)C=CCO1,2
11812,O=C1C2OCC3CC2C13,O=C1C2OCC3CC2C13,2
11813,CC1C2CC1N=C(C)O2,CC1=NC2CC(O1)C2C,3
11814,CC1CN2CC12C=O,CC1CN2CC12C=O,2
11815,CC1CC2OC3C2C13C,CC1CC2OC3C2C13C,0
11816,CCN=COC(C)C#N,CCN=COC(C)C#N,0
11817,O=C1CNC(C#C)C1=O,C#CC1NCC(=O)C1=O,0
11818,CN1CC(C1)C(O)C=O,CN1CC(C(O)C=O)C1,1
11819,COC1OCCC2CC12,COC1OCCC2CC21,3
11820,CCC1CC=CC(=O)O1,CCC1CC=CC(=O)O1,3
11821,O=CC1C2C3C4C2C1N34,O=CC1C2C3C1N1C2C31,0
11822,CC(CC(C)=O)C1CO1,CC(=O)CC(C)C1CO1,4
11823,c1c2c(n[nH]1)N=COC2,C1=Nc2n[nH]cc2CO1,4
11824,OC12CCC1(NC2)C=O,O=CC12CCC1(O)CN2,3
11825,CCC(=NO)C(O)CO,CCC(=NO)C(O)CO,2
11826,CC(O)C(O)C(C)(C)C,CC(O)C(O)C(C)(C)C,0
11827,CC1C2CC1(N2)C#N,CC1C2CC1(C#N)N2,1
11828,CN1CC2C(NC=O)C12,CN1CC2C(NC=O)C21,4
11829,Cc1[nH]c2nnnn2n1,Cc1nn2nnnc2[nH]1,3
11830,CC1CN2N=CC(N)=C12,CC1Cn2ncc(N)c21,3
11831,CCC1CC2(C)C(O)C12,CCC1CC2(C)C(O)C12,4
11832,Cn1cc(cc1C=O)N,Cn1cc(N)cc1C=O,1
11833,CC1OCC2(O)CCC12,CC1OCC2(O)CCC12,3
11834,CC1(O)CC(=O)CC1O,CC1(O)CC(=O)CC1O,4
11835,Cc1c(oc(=O)n1C)O,Cc1c(O)oc(=O)n1C,4
11836,OCCN1CC1C1CC1,OCCN1CC1C1CC1,2
11837,c1c(ncnn1)C(=N)N,N=C(N)c1cnncn1,2
11838,CCNC(C=O)C=O,CCNC(C=O)C=O,4
11839,C1NC11C=CCC2CC12,C1=CC2(CN2)C2CC2C1,4
11840,N=C1OC2CCCC2=C1,N=C1C=C2CCCC2O1,2
11841,N=CN1CCCCC1=O,N=CN1CCCCC1=O,3
11842,CC(C)(C)C(O)C(N)=O,CC(C)(C)C(O)C(N)=O,3
11843,CC1(CC1)C(O)C#C,C#CC(O)C1(C)CC1,3
11844,C[NH2+]CC1=C([O-])OC=C1,C[NH2+]Cc1ccoc1[O-],0
11845,OCC1CCCC(=O)O1,O=C1CCCC(CO)O1,4
11846,CC(=O)CCC1CCO1,CC(=O)CCC1CCO1,2
11847,C1CC(=O)NC(=O)C1,O=C1CCCC(=O)N1,3
11848,OC1=NC=C(O)C(=N)O1,N=c1oc(O)ncc1O,3
11849,CN1CC2(O)C1CC2=O,CN1CC2(O)C(=O)CC12,4
11850,Cc1c(nno1)C#C,C#Cc1nnoc1C,4
11851,CC12CCCC1CCO2,CC12CCCC1CCO2,1
11852,OC1(CC1)C1CNC1=O,O=C1NCC1C1(O)CC1,0
11853,c1cncc(c1F)CO,OCc1cnccc1F,1
11854,C1CC2(C1)CCOC2,C1CC2(C1)CCOC2,2
11855,CC1COC=NC1C,CC1COC=NC1C,3
11856,CC1C2C3CC2N13,CC1C2C3CC2N13,2
11857,CC1CNC2=COC=C12,CC1CNc2cocc21,3
11858,CC(O)C(O)C(O)C=O,CC(O)C(O)C(O)C=O,0
11859,CC1C(CC=O)C1C#N,CC1C(C#N)C1CC=O,4
11860,C1CC1N(C=N)C=O,N=CN(C=O)C1CC1,3
11861,CN=C1OC2CC12C=O,CN=C1OC2CC12C=O,2
11862,C1OC11CCC=CC=C1,C1=CCCC2(C=C1)CO2,0
11863,C1CC2CCCC(C1)O2,C1CC2CCCC(C1)O2,2
11864,CC1CC1(O)C#CC#N,CC1CC1(O)C#CC#N,1
11865,OC1C2CC1(CC2)C=O,O=CC12CCC(C1)C2O,3
11866,CC1C2OC3C1(C)C23C,CC1C2OC3C1(C)C23C,0
11867,CC1(C)NC1(CO)C=O,CC1(C)NC1(C=O)CO,2
11868,CCC1CC(O)C11CC1,CCC1CC(O)C12CC2,3
11869,CCCN=C(C)OCC,CCCN=C(C)OCC,4
11870,O=C1CC2N3CC2(C3)O1,O=C1CC2N3CC2(C3)O1,0
11871,CC12CCC1(N)C(=N)O2,CC12CCC1(N)C(=N)O2,4
11872,ON=C1CCC(O)C1,ON=C1CCC(O)C1,4
11873,OCCC1C2CCN12,OCCC1C2CCN12,4
11874,NC(=[NH2+])C([N-]C=O)C#N,N#CC([N-]C=O)C(N)=[NH2+],4
11875,O=C1CC2CC(CO2)O1,O=C1CC2CC(CO2)O1,2
11876,CC1OCCC(=O)CO1,CC1OCCC(=O)CO1,2
11877,OC1COC2CCC=C12,OC1COC2CCC=C12,0
11878,CC1C=CC2C(O)C12O,CC1C=CC2C(O)C12O,0
11879,C1Cn2c(noc2=O)N1,O=c1onc2n1CCN2,4
11880,OC1CC=C2CCC2C1,OC1CC=C2CCC2C1,0
11881,O=C(C#C)C1C2CCC12,C#CC(=O)C1C2CCC21,0
11882,CN=c1oc(no1)C#C,C#Cc1noc(=NC)o1,3
11883,OC1CCC(CC=O)C1,O=CCC1CCC(O)C1,0
11884,NC(C#N)C1CN1C=O,N#CC(N)C1CN1C=O,1
11885,CC1C(O)CC2CC12O,CC1C(O)CC2CC21O,0
11886,COC(C)CC(N)C#N,COC(C)CC(N)C#N,2
11887,C1C(=NO)C(=O)C=CN1,O=C1C=CNCC1=NO,0
11888,O=C1OCC2C3NC3C12,O=C1OCC2C3NC3C12,4
11889,COC12C3NC1C(O)C23,COC12C3NC1C2C3O,1
11890,CC12CC1(O)C(=N)N2,CC12CC1(O)C(=N)N2,3
11891,CCCc1c(nn[nH]1)O,CCCc1[nH]nnc1O,4
11892,CCc1ccoc1CC,CCc1ccoc1CC,3
11893,CNC(=O)C(CO)C=O,CNC(=O)C(C=O)CO,4
11894,CC12CC3C1C(=O)CN23,CC12CC3C1C(=O)CN32,3
11895,COCC1CCCC1C,COCC1CCCC1C,2
11896,CC1C=CC=CC2OC12,CC1C=CC=CC2OC12,2
11897,CC12CC1C1(NC21)C=O,CC12CC1C1(C=O)NC21,2
11898,COC1(C)CCC1(C)C,COC1(C)CCC1(C)C,1
11899,OC1(CC(C1)C#C)C#N,C#CC1CC(O)(C#N)C1,3
11900,CN=COC1CC(C)C1,CN=COC1CC(C)C1,3
11901,O=CC1COC2CC2N1,O=CC1COC2CC2N1,3
11902,C#CC1C2OC(C#C)C12,C#CC1OC2C(C#C)C12,0
11903,OC1(CC#C)CN2CC12,C#CCC1(O)CN2CC21,3
11904,COC=Nc1ccon1,COC=Nc1ccon1,1
11905,CC(C#C)C1C(C)N1C,C#CC(C)C1C(C)N1C,2
11906,CC(CC#CC#C)C#C,C#CC#CCC(C)C#C,2
11907,CC#CC1(CN1)C(C)C,CC#CC1(C(C)C)CN1,0
11908,N=C1N2CC2CN1C=O,N=C1N(C=O)CC2CN12,3
11909,CC1=NC2C(O1)C2(C)O,CC1=NC2C(O1)C2(C)O,4
11910,CN1CC(C1)(C=O)C#N,CN1CC(C#N)(C=O)C1,3
11911,CN1C(CC1C#C)C#C,C#CC1CC(C#C)N1C,0
11912,CN=C1OC2C(N)C12N,CN=C1OC2C(N)C12N,4
11913,N=C1CC2(CC2)C(=O)N1,N=C1CC2(CC2)C(=O)N1,0
11914,C1COCC2=C1COC2,C1CC2=C(CO1)COC2,0
11915,CC1(CCCCC=C1)C,CC1(C)C=CCCCC1,3
11916,CC12CC(=O)C1(O)CO2,CC12CC(=O)C1(O)CO2,0
11917,CC1CCC2(CC12)C#C,C#CC12CCC(C)C1C2,4
11918,CC(O)C(=O)C1OC1C,CC(O)C(=O)C1OC1C,3
11919,O=CCC1C2C3CC3N12,O=CCC1C2C3CC3N12,0
11920,CCC(C1CC1)C2CC2,CCC(C1CC1)C1CC1,0
11921,CCC(C#N)C(C)C=O,CCC(C#N)C(C)C=O,0
11922,CC(=O)Cn1cccc1,CC(=O)Cn1cccc1,4
11923,CC12CC3C1C3(O)C2O,CC12CC3C1C3(O)C2O,1
11924,CC1CCC(C)(CO)O1,CC1CCC(C)(CO)O1,0
11925,CCC1(C)CN1C(C)=O,CCC1(C)CN1C(C)=O,1
11926,Cn1ccc(c1)N2CC2,Cn1ccc(N2CC2)c1,3
11927,O=C1C2C3C=CN1C23,O=C1C2C3C=CN1C32,4
11928,C1C2C=CC3CCCC123,C1=CC2CC23CCCC13,2
11929,C1CC23OC4C2C1C34,C1CC23OC4C2C1C43,4
11930,C(CO)N(C=O)C(=O)N,NC(=O)N(C=O)CCO,0
11931,c1c(nco1)C#CC=O,O=CC#Cc1cocn1,4
11932,c1c([nH]nn1)N2CC2,c1nn[nH]c1N1CC1,4
11933,C1CN1C2CC(=O)C2,O=C1CC(N2CC2)C1,4
11934,COC=NCCC1CC1,COC=NCCC1CC1,1
11935,CC12CC3C1C2C3O,CC12CC3C(O)C1C32,1
11936,C#CC1(C#N)C2CC1C2,C#CC1(C#N)C2CC1C2,0
11937,CCC12C(O)C1C1NC21,CCC12C(O)C1C1NC12,0
11938,CC12C3CN(C13)C2(C)C,CC12C3CN(C31)C2(C)C,0
11939,O=CN1CC1C#CC#C,C#CC#CC1CN1C=O,4
11940,c1c(nn[nH]1)C#CCO,OCC#Cc1c[nH]nn1,0
11941,O=CC1CC1(C#C)C#C,C#CC1(C#C)CC1C=O,2
11942,CC#CC12CC(C1)CO2,CC#CC12CC(CO1)C2,3
11943,N=C1NC2=C(O1)N=NO2,N=c1[nH]c2onnc2o1,3
11944,CC12CC(C1)C1CC1O2,CC12CC(C1)C1CC1O2,1
11945,CN1CC1C#CC1CO1,CN1CC1C#CC1CO1,0
11946,CCCCC1OCC1=O,CCCCC1OCC1=O,1
11947,N=C1NC(=O)CC=C1,N=C1C=CCC(=O)N1,1
11948,CC1OC1CC(O)CO,CC1OC1CC(O)CO,1
11949,C1CC11COCC2NC12,C1OCC2(CC2)C2NC12,1
11950,OC12CC3C(C1)C23C#N,N#CC12C3CC1(O)CC32,4
11951,C1OC1C1CC1N1CC1,C1OC1C1CC1N1CC1,3
11952,O=C1C2OC2C=C1C#C,C#CC1=CC2OC2C1=O,2
11953,CNc1cc2n(n1)CC2,CNc1cc2n(n1)CC2,1
11954,C#CC1NC1(C#C)C#N,C#CC1NC1(C#C)C#N,3
11955,CCC(C)(CO)OC=N,CCC(C)(CO)OC=N,4
11956,CC1C2C3CN4C(C23)C14,CC1C2C3CN4C1C4C32,3
11957,CC([NH3+])(CC#C)C([O-])=O,C#CCC(C)([NH3+])C(=O)[O-],4
11958,CC1=C(CC2CC12)C#C,C#CC1=C(C)C2CC2C1,4
11959,O=CN1CC1C(=O)C#N,N#CC(=O)C1CN1C=O,3
11960,CC1(CCC1)C(N)C#N,CC1(C(N)C#N)CCC1,3
11961,CC1(C)C=CC2CC1O2,CC1(C)C=CC2CC1O2,1
11962,COC1COC2CC12C,COC1COC2CC12C,2
11963,C1C(=C(CO1)C=O)C=O,O=CC1=C(C=O)COC1,3
11964,C1C(=NO)COC=N1,ON=C1CN=COC1,1
11965,CN1CC11C2C3CC1N23,CN1CC12C1CC3C2N31,2
11966,CCC1C2CN1CCO2,CCC1C2CN1CCO2,0
11967,CN=C(C(=O)COC)N,CN=C(N)C(=O)COC,4
11968,C1C2CC1C1NC1CO2,C1C2CC1C1NC1CO2,4
11969,O=C1C2C3C2C2C3OC12,O=C1C2OC3C2C2C1C32,0
11970,CN1CC2CC2(C)C1=O,CN1CC2CC2(C)C1=O,4
11971,CCC(C=O)(C#N)C#N,CCC(C#N)(C#N)C=O,3
11972,CC12CCN1CC2C#N,CC12CCN1CC2C#N,0
11973,CC1CNC2=C1N=NN2,CC1CNc2[nH]nnc21,4
11974,Cc1c(cc(cn1)O)O,Cc1ncc(O)cc1O,4
11975,CC1CC1(O)C1(C)CO1,CC1CC1(O)C1(C)CO1,0
11976,C1C=C2C3C4C1C2N34,C1=C2C3C(C1)C1C2N31,1
11977,CN1CCn2c1ccn2,CN1CCn2nccc21,2
11978,OC1CC2(C1)C1CC2C1,OC1CC2(C1)C1CC2C1,4
11979,CCC1(C)C2CC(C)C12,CCC1(C)C2CC(C)C21,0
11980,Cc1c(c(no1)CO)N,Cc1onc(CO)c1N,4
11981,CC1OC(=O)C11CN1,CC1OC(=O)C12CN2,2
11982,CN1C(=O)NC2CC12C,CN1C(=O)NC2CC21C,4
11983,O=C1CC=CC2OC2C1,O=C1CC=CC2OC2C1,3
11984,N=C1NCCCCC1=O,N=C1NCCCCC1=O,1
11985,CCOC12CC1OC2,CCOC12COC1C2,0
11986,CC1CC(=O)NC1=N,CC1CC(=O)NC1=N,2
11987,CC12CC(C1)NCC2=O,CC12CC(C1)NCC2=O,2
11988,CCC1COC1(C)C=O,CCC1COC1(C)C=O,4
11989,OC1CC11N=CNC1=N,N=C1NC=NC12CC2O,0
11990,OC(C#N)C1=CNN=C1,N#CC(O)c1cn[nH]c1,0
11991,CC1(C)CNC1(C)C#N,CC1(C)CNC1(C)C#N,1
11992,CC(C)C1OC1C1CO1,CC(C)C1OC1C1CO1,1
11993,Cc1c(n[nH]c(=O)n1)C,Cc1n[nH]c(=O)nc1C,2
11994,CC12CC1C1(CCO1)C2,CC12CC1C1(CCO1)C2,2
11995,N=COC1=NOC=C1,N=COc1ccon1,2
11996,CCn1ccc(n1)C,CCn1ccc(C)n1,3
11997,CCC12C3C(CN13)C2C,CCC12C(C)C3CN1C32,1
11998,OCC1OCC2(O)CC12,OCC1OCC2(O)CC12,0
11999,C1C2C3N1C1CC3=CC21,C1=C2CC3C1C1CN3C21,4
12000,ON=C1C2NC2C2NC12,ON=C1C2NC2C2NC12,1
12001,CC1OC=NC1C1CO1,CC1OC=NC1C1CO1,4
12002,Cc1cc(co1)C2CC2,Cc1cc(C2CC2)co1,3
12003,CCC1=NC=NC(=N)O1,CCc1ncnc(=N)o1,3
12004,Cc1cc(ncc1F)C,Cc1cc(C)c(F)cn1,4
12005,C1OC2=NCCC3C1C23,C1CC2C3COC(=N1)C23,1
12006,CN1CC(C1)(CC=O)O,CN1CC(O)(CC=O)C1,3
12007,OC1C(C#N)C1(O)C#C,C#CC1(O)C(O)C1C#N,3
12008,NC(CCCCO)C#N,N#CC(N)CCCCO,4
12009,CCC1(CC1O)C(C)=O,CCC1(C(C)=O)CC1O,3
12010,COC(=O)n1ncnn1,COC(=O)n1ncnn1,4
12011,CN1CC1(CO)C(C)=O,CC(=O)C1(CO)CN1C,0
12012,CC(=O)C(=O)CC1CC1,CC(=O)C(=O)CC1CC1,2
12013,C1C2OC3CC=CC12O3,C1=CC23CC2OC(C1)O3,1
12014,c1cc(c(cc1O)O)O,Oc1ccc(O)c(O)c1,2
12015,CC1OC(C=C1)C#C,C#CC1C=CC(C)O1,4
12016,O=CC1C2OC1C21NC1,O=CC1C2OC1C21CN1,4
12017,CN=C(c1nnon1)N,CN=C(N)c1nnon1,1
12018,O=C1CC2OC12C#C,C#CC12OC1CC2=O,4
12019,CC1(C)CC2(CN2)C1O,CC1(C)CC2(CN2)C1O,3
12020,CNc1cc(co1)O,CNc1cc(O)co1,3
12021,CC1(C)CC2OC1C2=O,CC1(C)CC2OC1C2=O,2
12022,C1CC2OCOC12,C1OC2CCC2O1,2
12023,CCC1(CC#C)CN1C,C#CCC1(CC)CN1C,2
12024,CC1=CNN=C1OC=N,Cc1c[nH]nc1OC=N,4
12025,CC12NC1C=CC2C#C,C#CC1C=CC2NC12C,1
